current_path,current_directory,filename,title,framework,content_type,word_count,new_location,category,reason
hub/apps/publish/product-page-experiments.md,hub/apps/publish,product-page-experiments.md,Product page experiments,unknown,guide,648,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/send-push-notifications-to-your-apps-customers.md,hub/apps/publish,send-push-notifications-to-your-apps-customers.md,Send targeted push notifications to your app's customers,uwp,guide,2278,legacy-frameworks/uwp/hub/apps/publish/,legacy-uwp,UWP content preserved in legacy section
hub/apps/publish/whats-new-individual-developer.md,hub/apps/publish,whats-new-individual-developer.md,Free developer registration for individual developers,unknown,guide,731,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/store-submission-api.md,hub/apps/publish,store-submission-api.md,Microsoft Store submission API for MSI or EXE app,unknown,reference,12369,api-reference/,api-reference,API reference and technical documentation
hub/apps/publish/store-policies-change-history.md,hub/apps/publish,store-policies-change-history.md,Change history for Microsoft Store Policies,unknown,guide,2408,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/publish/generate-promotional-codes.md,hub/apps/publish,generate-promotional-codes.md,Generate promotional codes,unknown,guide,1625,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/windows-app-sdk/stable-channel.md,hub/apps/windows-app-sdk,stable-channel.md,Stable channel release notes for the Windows App SDK,windows-app-sdk,guide,1371,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/downloads-archive.md,hub/apps/windows-app-sdk,downloads-archive.md,Older downloads for the Windows App SDK,windows-app-sdk,guide,2548,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/check-windows-app-sdk-versions.md,hub/apps/windows-app-sdk,check-windows-app-sdk-versions.md,Check for installed versions of the Windows App SDK runtime,windows-app-sdk,guide,568,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/tutorial-unpackaged-deployment.md,hub/apps/windows-app-sdk,tutorial-unpackaged-deployment.md,Tutorial--Use the bootstrapper API in an app packaged with external location or unpackaged that uses the Windows App SDK,windows-app-sdk,tutorial,1642,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/preview-channel.md,hub/apps/windows-app-sdk,preview-channel.md,Preview release channel for the Windows App SDK,windows-app-sdk,guide,762,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/system-requirements.md,hub/apps/windows-app-sdk,system-requirements.md,System requirements for Windows app development,windows-app-sdk,guide,432,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/breaking-changes.md,hub/apps/windows-app-sdk,breaking-changes.md,Breaking changes in the Windows App SDK,windows-app-sdk,guide,461,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/dwritecore.md,hub/apps/windows-app-sdk,dwritecore.md,DWriteCore (Windows App SDK),windows-app-sdk,guide,182,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/set-up-your-development-environment.md,hub/apps/windows-app-sdk,set-up-your-development-environment.md,Install tools for the Windows App SDK,windows-app-sdk,guide,1077,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/preview-experimental-create-winui3-app.md,hub/apps/windows-app-sdk,preview-experimental-create-winui3-app.md,Create a new project that uses the Preview and Experimental channel of the Windows App SDK,windows-app-sdk,tutorial,4146,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/windows-app-sdk/single-project-msix.md,hub/apps/windows-app-sdk,single-project-msix.md,Package your app using single-project MSIX,windows-app-sdk,guide,1848,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/composition.md,hub/apps/windows-app-sdk,composition.md,Enhance UI with the Visual layer (Windows App SDK/WinUI 3),windows-app-sdk,guide,995,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/deploy-packaged-apps.md,hub/apps/windows-app-sdk,deploy-packaged-apps.md,Windows App SDK deployment guide for framework-dependent packaged apps,windows-app-sdk,guide,1164,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/system-backdrop-controller.md,hub/apps/windows-app-sdk,system-backdrop-controller.md,Using a SystemBackdropController with WinUI 3 XAML,windows-app-sdk,guide,1563,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/experimental-channel.md,hub/apps/windows-app-sdk,experimental-channel.md,Latest experimental channel release notes for the Windows App SDK,windows-app-sdk,guide,3504,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/deployment-architecture.md,hub/apps/windows-app-sdk,deployment-architecture.md,Windows App SDK deployment architecture and overview,windows-app-sdk,tutorial,1410,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/support.md,hub/apps/windows-app-sdk,support.md,Windows App SDK and supported Windows releases.,windows-app-sdk,guide,581,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/preview-experimental-unpackaged-tutorial.md,hub/apps/windows-app-sdk,preview-experimental-unpackaged-tutorial.md,Build and deploy an unpackaged app that uses the Preview and Experimental versions of the Windows App SDK,windows-app-sdk,tutorial,2225,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/deploy-unpackaged-apps.md,hub/apps/windows-app-sdk,deploy-unpackaged-apps.md,Windows App SDK deployment guide for framework-dependent apps packaged with external location or unpackaged,windows-app-sdk,tutorial,2759,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/index.md,hub/apps/windows-app-sdk,index.md,Build desktop Windows apps with the Windows App SDK,windows-app-sdk,overview,1342,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/use-windows-app-sdk-run-time.md,hub/apps/windows-app-sdk,use-windows-app-sdk-run-time.md,Use the Windows App SDK runtime for apps packaged with external location or unpackaged,windows-app-sdk,tutorial,1528,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-channels.md,hub/apps/windows-app-sdk,release-channels.md,Windows App SDK release channels,windows-app-sdk,guide,1369,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/downloads.md,hub/apps/windows-app-sdk,downloads.md,Latest Windows App SDK downloads,windows-app-sdk,guide,598,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/update-existing-projects-to-the-latest-release.md,hub/apps/windows-app-sdk,update-existing-projects-to-the-latest-release.md,Update existing projects to a different release of the Windows App SDK,windows-app-sdk,guide,2541,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/remove-windows-app-sdk-versions.md,hub/apps/windows-app-sdk,remove-windows-app-sdk-versions.md,Remove outdated Windows App SDK runtime versions from your development computer,windows-app-sdk,guide,535,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/use-windows-app-sdk-in-existing-project.md,hub/apps/windows-app-sdk,use-windows-app-sdk-in-existing-project.md,Use the Windows App SDK in an existing project,windows-app-sdk,tutorial,727,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/how-tos/uno-multiplatform.md,hub/apps/how-tos,uno-multiplatform.md,How to target multiple platforms with your WinUI 3 app,windows-app-sdk,tutorial,1055,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/how-tos/copilot-chat-winui3.md,hub/apps/how-tos,copilot-chat-winui3.md,How to streamline your WinUI 3 development workflow with GitHub Copilot Chat,windows-app-sdk,guide,2043,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/how-tos/dall-e-winui3.md,hub/apps/how-tos,dall-e-winui3.md,How to add DALL-E image generation to your WinUI app,windows-app-sdk,guide,1186,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/how-tos/github-copilot-winui-vs.md,hub/apps/how-tos,github-copilot-winui-vs.md,How to use GitHub Copilot to create WinUI 3 apps in Visual Studio,windows-app-sdk,guide,780,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/how-tos/hello-world-winui3.md,hub/apps/how-tos,hello-world-winui3.md,How to build a Hello World app using C# / WinUI / Windows App SDK,windows-app-sdk,tutorial,1755,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/how-tos/chatgpt-openai-winui3.md,hub/apps/how-tos,chatgpt-openai-winui3.md,How to add OpenAI chat completions to a WinUI desktop app,windows-app-sdk,guide,1910,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/index.md,hub/apps/winui,index.md,WinUI,windows-app-sdk,overview,731,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/performance/winui-perf.md,hub/apps/performance,winui-perf.md,WinUI performance optimization,windows-app-sdk,guide,1076,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/performance/power.md,hub/apps/performance,power.md,Power consumption improvements and Windows Application Performance,unknown,guide,824,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/performance/responsive.md,hub/apps/performance,responsive.md,Responsive interactions and Windows Application Performance,unknown,guide,1070,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/performance/introduction.md,hub/apps/performance,introduction.md,Introduction to Windows App Performance,unknown,guide,815,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/performance/choose-between-tools.md,hub/apps/performance,choose-between-tools.md,Choosing between Visual Studio Performance Profiler and Windows Performance Toolkit,unknown,guide,2293,development-tools/,development-tools,Development environment and tooling content
hub/apps/performance/index.md,hub/apps/performance,index.md,Windows app performance and fundamentals overview,uwp,tutorial,977,legacy-frameworks/uwp/hub/apps/performance/,legacy-uwp,UWP content preserved in legacy section
hub/apps/performance/disk-memory.md,hub/apps/performance,disk-memory.md,"Disk use, memory improvements and Windows Application Performance",unknown,guide,2078,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/distribute-through-store/how-to-use-store-web-installer-for-distribution.md,hub/apps/distribute-through-store,how-to-use-store-web-installer-for-distribution.md,How to use the Microsoft Store Web Installer to distribute your apps on the web.,unknown,guide,703,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/distribute-through-store/how-to-distribute-your-win32-app-through-microsoft-store.md,hub/apps/distribute-through-store,how-to-distribute-your-win32-app-through-microsoft-store.md,How to distribute your Win32 application through Microsoft Store.,win32,guide,689,legacy-frameworks/win32/,legacy-win32,Native Windows API content
hub/apps/distribute-through-store/how-to-transition-users-from-your-web-unpackaged-app-to-store-packaged-app.md,hub/apps/distribute-through-store,how-to-transition-users-from-your-web-unpackaged-app-to-store-packaged-app.md,How to transition users from your web unpackaged app to Store packaged app.,unknown,guide,1564,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/trace-processing/reference.md,hub/apps/trace-processing,reference.md,API reference - .NET TraceProcessing,unknown,reference,31,api-reference/,api-reference,API reference and technical documentation
hub/apps/trace-processing/overview.md,hub/apps/trace-processing,overview.md,What is .NET TraceProcessing - .NET TraceProcessing,unknown,tutorial,293,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/trace-processing/extensibility.md,hub/apps/trace-processing,extensibility.md,Extensibility - .NET TraceProcessing,unknown,tutorial,230,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/trace-processing/symbols.md,hub/apps/trace-processing,symbols.md,Load Symbols - .NET TraceProcessing,unknown,tutorial,353,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/trace-processing/quickstart.md,hub/apps/trace-processing,quickstart.md,Quickstart Process a trace - .NET TraceProcessing,unknown,tutorial,498,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/trace-processing/streaming.md,hub/apps/trace-processing,streaming.md,Use streaming - .NET TraceProcessing,unknown,tutorial,1169,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/trace-processing/tutorial.md,hub/apps/trace-processing,tutorial.md,Access trace data - .NET TraceProcessing,unknown,tutorial,1714,platform-features/,platform-features,General Windows platform features (needs manual review)
hub/apps/get-started/make-apps-great-for-windows.md,hub/apps/get-started,make-apps-great-for-windows.md,Top 11 things you can do to make your app great on Windows 11,windows-app-sdk,guide,2931,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/enable-your-device-for-development.md,hub/apps/get-started,enable-your-device-for-development.md,Enable your device for development,unknown,guide,417,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/start-here.md,hub/apps/get-started,start-here.md,Get started with Windows development using WinUI,windows-app-sdk,tutorial,1502,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/simple-photo-viewer-winui3.md,hub/apps/get-started,simple-photo-viewer-winui3.md,Tutorial--Create a simple photo viewer with WinUI 3,windows-app-sdk,tutorial,5174,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/best-practices.md,hub/apps/get-started,best-practices.md,Windows Application Development - Best Practices,windows-app-sdk,guide,4096,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/samples.md,hub/apps/get-started,samples.md,Samples and tools for Windows development,windows-app-sdk,guide,684,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/sign-up.md,hub/apps/get-started,sign-up.md,Create a developer account,unknown,guide,122,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/index.md,hub/apps/get-started,index.md,Overview of framework options,windows-app-sdk,tutorial,3011,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/developer-mode-features-and-debugging.md,hub/apps/get-started,developer-mode-features-and-debugging.md,Developer Mode features and debugging,uwp,guide,1666,legacy-frameworks/uwp/getting-started/,legacy-getting-started,UWP getting started content moved to legacy section
hub/apps/get-started/uno-simple-photo-viewer.md,hub/apps/get-started,uno-simple-photo-viewer.md,Tutorial--Build a simple photo viewer that targets multiple platforms,windows-app-sdk,tutorial,3964,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/intro-pack-dep-proc.md,hub/apps/get-started,intro-pack-dep-proc.md,"Windows apps--packaging, deployment, and process",windows-app-sdk,guide,1837,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/get-started/windows-developer-glossary.md,hub/apps/get-started,windows-developer-glossary.md,Windows developer glossary,windows-app-sdk,guide,1564,getting-started/first-app-tutorials/,getting-started,Modern getting started content
hub/apps/winui/winui3/xaml-templated-controls-csharp-winui-3.md,hub/apps/winui/winui3,xaml-templated-controls-csharp-winui-3.md,Build XAML controls with C#,windows-app-sdk,guide,964,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/desktop-winui3-app-with-basic-interop.md,hub/apps/winui/winui3,desktop-winui3-app-with-basic-interop.md,Build a C# .NET app with WinUI 3 and Win32 interop,windows-app-sdk,guide,1415,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/winui-project-templates-in-visual-studio.md,hub/apps/winui/winui3,winui-project-templates-in-visual-studio.md,WinUI 3 templates in Visual Studio,windows-app-sdk,guide,1292,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/localize-winui3-app.md,hub/apps/winui/winui3,localize-winui3-app.md,Localize your WinUI 3 app,windows-app-sdk,guide,224,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/index.md,hub/apps/winui/winui3,index.md,WinUI 3,windows-app-sdk,overview,346,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/xaml-templated-controls-cppwinrt-winui-3.md,hub/apps/winui/winui3,xaml-templated-controls-cppwinrt-winui-3.md,Build XAML controls with C++/WinRT,windows-app-sdk,guide,1827,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/create-your-first-winui3-app.md,hub/apps/winui/winui3,create-your-first-winui3-app.md,Create your first WinUI 3 (Windows App SDK) project,windows-app-sdk,tutorial,2072,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui2/license.md,hub/apps/winui/winui2,license.md,License for the Windows UI Library,windows-app-sdk,guide,2191,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/release-notes/winui3-project-reunion-0.5.md,hub/apps/winui/winui3/release-notes,winui3-project-reunion-0.5.md,WinUI 3 Project Reunion 0.5 (March 2021),windows-app-sdk,guide,1898,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/release-notes/winui3-project-reunion-0.5-preview.md,hub/apps/winui/winui3/release-notes,winui3-project-reunion-0.5-preview.md,WinUI 3 - Project Reunion 0.5 Preview (March 2021) release notes,windows-app-sdk,guide,2264,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/release-notes/release-notes-08-preview.md,hub/apps/winui/winui3/release-notes,release-notes-08-preview.md,WinUI 3 Project Reunion 0.8 Preview (April 2021),windows-app-sdk,guide,2339,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/testing/index.md,hub/apps/winui/winui3/testing,index.md,Test apps built with the Windows App SDK and WinUI,windows-app-sdk,overview,632,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/winui/winui3/testing/create-winui-unit-test-project.md,hub/apps/winui/winui3/testing,create-winui-unit-test-project.md,Create unit tests for Windows UI Library (WinUI) apps in Visual Studio,windows-app-sdk,tutorial,1304,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/tutorials/winui-notes/view-model.md,hub/apps/tutorials/winui-notes,view-model.md,WinUI Notes - Step 3 - View-model,windows-app-sdk,tutorial,2362,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/tutorials/winui-notes/note.md,hub/apps/tutorials/winui-notes,note.md,WinUI Notes tutorial - Step 2 - Note page,windows-app-sdk,tutorial,2168,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/tutorials/winui-notes/all-notes.md,hub/apps/tutorials/winui-notes,all-notes.md,WinUI Notes tutorial - Step 4 - All notes,windows-app-sdk,tutorial,1769,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/tutorials/winui-notes/intro.md,hub/apps/tutorials/winui-notes,intro.md,WinUI Notes tutorial - Introduction,windows-app-sdk,tutorial,534,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/tutorials/winui-notes/project.md,hub/apps/tutorials/winui-notes,project.md,WinUI Notes tutorial - Step 1 - Project setup,windows-app-sdk,tutorial,1347,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/tutorials/winui-notes/navigation.md,hub/apps/tutorials/winui-notes,navigation.md,WinUI Notes -Step 5 - Navigation,windows-app-sdk,tutorial,1227,modern-windows-apps/winui/,modern-winui,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/background-tasks.md,hub/apps/windows-app-sdk/applifecycle,background-tasks.md,Using background tasks in Windows apps,windows-app-sdk,guide,471,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/applifecycle-power.md,hub/apps/windows-app-sdk/applifecycle,applifecycle-power.md,Power management with the app lifecycle API (Windows App SDK),windows-app-sdk,guide,1170,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/applifecycle-single-instance.md,hub/apps/windows-app-sdk/applifecycle,applifecycle-single-instance.md,How to create a single-instanced WinUI app with C#,windows-app-sdk,tutorial,1285,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/applifecycle-instancing.md,hub/apps/windows-app-sdk/applifecycle,applifecycle-instancing.md,App instancing with the app lifecycle API (WinUI),windows-app-sdk,guide,2882,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/applifecycle-restart.md,hub/apps/windows-app-sdk/applifecycle,applifecycle-restart.md,Restart API (Windows App SDK),windows-app-sdk,guide,358,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/applifecycle.md,hub/apps/windows-app-sdk/applifecycle,applifecycle.md,Windows App SDK app lifecycle,windows-app-sdk,guide,573,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/applifecycle-rich-activation.md,hub/apps/windows-app-sdk/applifecycle,applifecycle-rich-activation.md,Rich activation with the app lifecycle API (Windows App SDK),windows-app-sdk,guide,1395,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/applifecycle/focus-session.md,hub/apps/windows-app-sdk/applifecycle,focus-session.md,Detect and react to focus session state,windows-app-sdk,guide,410,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/mrtcore/images-tailored-for-scale-theme-contrast.md,hub/apps/windows-app-sdk/mrtcore,images-tailored-for-scale-theme-contrast.md,Load tailored images and assets in your apps,windows-app-sdk,guide,1593,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/mrtcore/localize-strings.md,hub/apps/windows-app-sdk/mrtcore,localize-strings.md,Localize strings in your UI and app package manifest,windows-app-sdk,guide,2780,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/mrtcore/mrtcore-overview.md,hub/apps/windows-app-sdk/mrtcore,mrtcore-overview.md,Manage resources MRT Core (Windows App SDK),windows-app-sdk,overview,869,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/mrtcore/tailor-resources-lang-scale-contrast.md,hub/apps/windows-app-sdk/mrtcore,tailor-resources-lang-scale-contrast.md,"Tailor your resources for language, scale, high contrast and other qualifiers",windows-app-sdk,guide,2223,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/includes/uwp-app-sdk-migration-pointer.md,hub/apps/windows-app-sdk/includes,uwp-app-sdk-migration-pointer.md,,uwp,guide,21,legacy-frameworks/uwp/hub/apps/windows-app-sdk/includes/,legacy-uwp,UWP content preserved in legacy section
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/case-study-2.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,case-study-2.md,A Windows App SDK migration of the UWP Photo Editor sample app (C++/WinRT),windows-app-sdk,guide,3604,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/feature-mapping-table.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,feature-mapping-table.md,Mapping UWP features to the Windows App SDK,windows-app-sdk,guide,665,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/api-mapping-table.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,api-mapping-table.md,Mapping UWP APIs to the Windows App SDK,windows-app-sdk,reference,1468,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/winforms-plus-winappsdk.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,winforms-plus-winappsdk.md,Use the Windows App SDK in a WinForms app,windows-app-sdk,guide,1543,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/misc-info.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,misc-info.md,Additional migration guidance,windows-app-sdk,guide,392,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/migrate-to-windows-app-sdk-ovw.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,migrate-to-windows-app-sdk-ovw.md,Migrate from UWP to the Windows App SDK,windows-app-sdk,guide,776,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/wpf-plus-winappsdk.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,wpf-plus-winappsdk.md,Use the Windows App SDK in a WPF app,windows-app-sdk,guide,1537,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/overall-migration-strategy.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,overall-migration-strategy.md,Overall migration strategy,windows-app-sdk,guide,1666,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/upgrade-assistant.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,upgrade-assistant.md,Migrate from UWP to the Windows App SDK with the .NET Upgrade Assistant,windows-app-sdk,guide,1721,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/case-study-1.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,case-study-1.md,A Windows App SDK migration of the UWP PhotoLab sample app (C#),windows-app-sdk,guide,2080,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/migrate-to-windows-app-sdk/what-is-supported.md,hub/apps/windows-app-sdk/migrate-to-windows-app-sdk,what-is-supported.md,What's supported when migrating from UWP to WinUI 3,windows-app-sdk,guide,502,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.5.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.5.md,Experimental channel release notes for the Windows App SDK 1.5,windows-app-sdk,guide,732,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.0.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.0.md,Experimental channel release notes for the Windows App SDK 1.0,windows-app-sdk,guide,883,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/experimental-channel-1.4.md,hub/apps/windows-app-sdk/release-notes-archive,experimental-channel-1.4.md,Experimental channel release notes for the Windows App SDK 1.4,windows-app-sdk,guide,504,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
hub/apps/windows-app-sdk/release-notes-archive/stable-channel-1.5.md,hub/apps/windows-app-sdk/release-notes-archive,stable-channel-1.5.md,Stable channel release notes for the Windows App SDK 1.5,windows-app-sdk,guide,3104,modern-windows-apps/windows-app-sdk/,modern-windows-app-sdk,Modern Windows development content
